run_id,brier,auc
qwen2p5_7b__gsm8k_train_00015_20b7f79a__temp0.60__seed7,0.34129609009110995,0.2222222222222222
qwen2p5_7b__gsm8k_train_00015_20b7f79a__temp1.00__seed7,0.26878605229090297,0.7083333333333334
qwen2p5_7b__gsm8k_train_00016_0cef7ca3__temp0.10__seed7,0.11266644697875754,1.0
qwen2p5_7b__gsm8k_train_00016_0cef7ca3__temp0.60__seed7,0.0736153681810789,1.0
qwen2p5_7b__gsm8k_train_00016_0cef7ca3__temp1.00__seed7,0.14220316894106078,1.0
qwen2p5_7b__gsm8k_train_00017_89d492f6__temp0.10__seed7,0.3381237515197321,
qwen2p5_7b__gsm8k_train_00017_89d492f6__temp0.60__seed7,0.12805939021877272,0.9583333333333334
qwen2p5_7b__gsm8k_train_00017_89d492f6__temp1.00__seed7,0.37836853485213295,
qwen2p5_7b__gsm8k_train_00018_86b6a534__temp0.10__seed7,0.10315162804567897,1.0
qwen2p5_7b__gsm8k_train_00018_86b6a534__temp0.60__seed7,0.06435172630438485,1.0
qwen2p5_7b__gsm8k_train_00018_86b6a534__temp1.00__seed7,0.18337475330830721,0.8888888888888888
qwen2p5_7b__gsm8k_train_00019_fe91f244__temp0.10__seed7,0.1476333224424005,1.0
qwen2p5_7b__gsm8k_train_00019_fe91f244__temp0.60__seed7,0.13551708503137974,1.0
qwen2p5_7b__gsm8k_train_00019_fe91f244__temp1.00__seed7,0.11343798221093915,1.0
qwen2p5_7b__gsm8k_train_00020_7d8a849a__temp0.10__seed7,0.32358945084684676,
qwen2p5_7b__gsm8k_train_00020_7d8a849a__temp0.60__seed7,0.13121037327453475,0.8
qwen2p5_7b__gsm8k_train_00020_7d8a849a__temp1.00__seed7,0.26559100741721864,
qwen2p5_7b__gsm8k_train_00021_8849281d__temp0.10__seed7,0.2261266359577716,
qwen2p5_7b__gsm8k_train_00021_8849281d__temp0.60__seed7,0.21996173659114265,
qwen2p5_7b__gsm8k_train_00021_8849281d__temp1.00__seed7,0.17539837221855423,1.0
qwen2p5_7b__gsm8k_train_00022_80c4da46__temp0.10__seed7,0.06049067966362979,1.0
qwen2p5_7b__gsm8k_train_00022_80c4da46__temp0.60__seed7,0.08039718690549318,1.0
qwen2p5_7b__gsm8k_train_00022_80c4da46__temp1.00__seed7,0.11905148106345027,1.0
qwen2p5_7b__gsm8k_train_00023_5c659510__temp0.10__seed7,0.2075781149274432,1.0
qwen2p5_7b__gsm8k_train_00023_5c659510__temp0.60__seed7,0.24059766478645095,0.8888888888888888
qwen2p5_7b__gsm8k_train_00023_5c659510__temp1.00__seed7,0.244463218066132,
qwen2p5_7b__gsm8k_train_00024_f139cc04__temp0.10__seed7,0.23326178301945405,
qwen2p5_7b__gsm8k_train_00024_f139cc04__temp0.60__seed7,0.23607430739462285,
qwen2p5_7b__gsm8k_train_00024_f139cc04__temp1.00__seed7,0.1807005260194305,1.0
qwen2p5_7b__gsm8k_train_00025_1a030c71__temp0.10__seed7,0.11186329745382344,1.0
qwen2p5_7b__gsm8k_train_00025_1a030c71__temp0.60__seed7,0.23037153816882197,
qwen2p5_7b__gsm8k_train_00025_1a030c71__temp1.00__seed7,0.18411342352228155,0.8888888888888888
qwen2p5_7b__gsm8k_train_00026_bf9e0c24__temp0.10__seed7,0.3683753634176926,
qwen2p5_7b__gsm8k_train_00026_bf9e0c24__temp0.60__seed7,0.37273637888036737,0.2222222222222222
qwen2p5_7b__gsm8k_train_00026_bf9e0c24__temp1.00__seed7,0.12272629372721491,0.9523809523809524
qwen2p5_7b__gsm8k_train_00027_21e7ba75__temp0.10__seed7,0.3717608207116605,0.38095238095238093
qwen2p5_7b__gsm8k_train_00027_21e7ba75__temp0.60__seed7,0.11436149622093927,1.0
qwen2p5_7b__gsm8k_train_00027_21e7ba75__temp1.00__seed7,0.27917455518303663,0.6666666666666666
qwen2p5_7b__gsm8k_train_00028_07c2d0db__temp0.10__seed7,0.062010310778912246,
qwen2p5_7b__gsm8k_train_00028_07c2d0db__temp0.60__seed7,0.19985448158649616,
qwen2p5_7b__gsm8k_train_00028_07c2d0db__temp1.00__seed7,0.11754018597569091,1.0
qwen2p5_7b__gsm8k_train_00029_9fc74e20__temp0.10__seed7,0.1214907783446614,1.0
qwen2p5_7b__gsm8k_train_00029_9fc74e20__temp0.60__seed7,0.22570153258253148,0.8095238095238095
qwen2p5_7b__gsm8k_train_00029_9fc74e20__temp1.00__seed7,0.29281344266841186,0.125
qwen2p5_7b__gsm8k_train_00030_4f09989a__temp0.10__seed7,0.1937539260829212,
qwen2p5_7b__gsm8k_train_00030_4f09989a__temp0.60__seed7,0.321064341242668,
qwen2p5_7b__gsm8k_train_00030_4f09989a__temp1.00__seed7,0.15258373757034543,
qwen2p5_7b__gsm8k_train_00031_1c0c7800__temp0.10__seed7,0.14175599592254556,1.0
qwen2p5_7b__gsm8k_train_00031_1c0c7800__temp0.60__seed7,0.10259090864550191,1.0
qwen2p5_7b__gsm8k_train_00031_1c0c7800__temp1.00__seed7,0.24966489913019124,
qwen2p5_7b__gsm8k_train_00032_366614d9__temp0.10__seed7,0.14970050912497057,
qwen2p5_7b__gsm8k_train_00032_366614d9__temp0.60__seed7,0.2074293040935819,0.8888888888888888
qwen2p5_7b__gsm8k_train_00032_366614d9__temp1.00__seed7,0.186670090093394,
qwen2p5_7b__gsm8k_train_00033_285b14f1__temp0.10__seed7,0.2905650503694501,
qwen2p5_7b__gsm8k_train_00033_285b14f1__temp0.60__seed7,0.09433064730444268,1.0
qwen2p5_7b__gsm8k_train_00033_285b14f1__temp1.00__seed7,0.09646908208396879,1.0
qwen2p5_7b__gsm8k_train_00034_b46e2eee__temp0.10__seed7,0.15793106077850097,0.9523809523809524
qwen2p5_7b__gsm8k_train_00034_b46e2eee__temp0.60__seed7,0.1471247988758495,1.0
qwen2p5_7b__gsm8k_train_00034_b46e2eee__temp1.00__seed7,0.12945988610468634,
qwen2p5_7b__gsm8k_train_00035_e581c993__temp0.10__seed7,0.1417767688174603,0.8888888888888888
qwen2p5_7b__gsm8k_train_00035_e581c993__temp0.60__seed7,0.12367385717091546,1.0
qwen2p5_7b__gsm8k_train_00035_e581c993__temp1.00__seed7,0.2278877835672219,0.9375
qwen2p5_7b__gsm8k_train_00036_5cc8bffa__temp0.10__seed7,0.12011710831253686,0.8888888888888888
qwen2p5_7b__gsm8k_train_00036_5cc8bffa__temp0.60__seed7,0.16979695148197987,
qwen2p5_7b__gsm8k_train_00036_5cc8bffa__temp1.00__seed7,0.092419943778453,1.0
qwen2p5_7b__gsm8k_train_00037_59a9e4e3__temp0.10__seed7,0.11991765713332617,1.0
qwen2p5_7b__gsm8k_train_00037_59a9e4e3__temp0.60__seed7,0.1512714069793438,0.8888888888888888
qwen2p5_7b__gsm8k_train_00037_59a9e4e3__temp1.00__seed7,0.17683454403517032,1.0
qwen2p5_7b__gsm8k_train_00038_40afacc8__temp0.10__seed7,0.26007235148593105,
qwen2p5_7b__gsm8k_train_00038_40afacc8__temp0.60__seed7,0.16948407045511274,1.0
qwen2p5_7b__gsm8k_train_00038_40afacc8__temp1.00__seed7,0.3241414014077006,
qwen2p5_7b__gsm8k_train_00039_3f079edf__temp0.10__seed7,0.13587578563984526,1.0
qwen2p5_7b__gsm8k_train_00039_3f079edf__temp0.60__seed7,0.18641763969713984,0.6666666666666666
qwen2p5_7b__gsm8k_train_00039_3f079edf__temp1.00__seed7,0.38154561626375166,
qwen2p5_7b__gsm8k_train_00040_26fced6d__temp0.10__seed7,0.1834107142891166,
qwen2p5_7b__gsm8k_train_00040_26fced6d__temp0.60__seed7,0.14420548557199686,1.0
qwen2p5_7b__gsm8k_train_00040_26fced6d__temp1.00__seed7,0.2514394781317472,
qwen2p5_7b__gsm8k_train_00041_a5b39aca__temp0.10__seed7,0.0909317192916176,1.0
qwen2p5_7b__gsm8k_train_00041_a5b39aca__temp0.60__seed7,0.2791790262194474,
qwen2p5_7b__gsm8k_train_00041_a5b39aca__temp1.00__seed7,0.11628209206750544,1.0
qwen2p5_7b__gsm8k_train_00042_90e751d7__temp0.10__seed7,0.09721568438153787,1.0
qwen2p5_7b__gsm8k_train_00042_90e751d7__temp0.60__seed7,0.08393321311773184,1.0
qwen2p5_7b__gsm8k_train_00042_90e751d7__temp1.00__seed7,0.2469031666476526,
qwen2p5_7b__gsm8k_train_00043_94f5ad37__temp0.10__seed7,0.41645918750610733,0.1904761904761905
qwen2p5_7b__gsm8k_train_00043_94f5ad37__temp0.60__seed7,0.1110767327481138,1.0
qwen2p5_7b__gsm8k_train_00043_94f5ad37__temp1.00__seed7,0.37635257011878387,
qwen2p5_7b__gsm8k_train_00044_9c745cd7__temp0.10__seed7,0.12137473545918294,
qwen2p5_7b__gsm8k_train_00044_9c745cd7__temp0.60__seed7,0.10775344053904838,1.0
qwen2p5_7b__gsm8k_train_00044_9c745cd7__temp1.00__seed7,0.1690597717261943,0.8888888888888888
qwen2p5_7b__gsm8k_train_00045_6652e47d__temp0.10__seed7,0.16001487482128232,1.0
qwen2p5_7b__gsm8k_train_00045_6652e47d__temp0.60__seed7,0.11484493153369901,1.0
qwen2p5_7b__gsm8k_train_00045_6652e47d__temp1.00__seed7,0.09605776796101648,1.0
qwen2p5_7b__gsm8k_train_00046_9575ad8f__temp0.10__seed7,0.05526120815420806,
qwen2p5_7b__gsm8k_train_00046_9575ad8f__temp0.60__seed7,0.15001746368886176,
qwen2p5_7b__gsm8k_train_00046_9575ad8f__temp1.00__seed7,0.15338738236906532,0.0
qwen2p5_7b__gsm8k_train_00047_f2440a00__temp0.10__seed7,0.17739918979072317,1.0
qwen2p5_7b__gsm8k_train_00047_f2440a00__temp0.60__seed7,0.25848209657653504,
qwen2p5_7b__gsm8k_train_00047_f2440a00__temp1.00__seed7,0.2506640724504371,0.8888888888888888
qwen2p5_7b__gsm8k_train_00048_11e2cfda__temp0.10__seed7,0.18765622834908227,
qwen2p5_7b__gsm8k_train_00048_11e2cfda__temp0.60__seed7,0.12685482167248735,
qwen2p5_7b__gsm8k_train_00048_11e2cfda__temp1.00__seed7,0.17223635074610927,
qwen2p5_7b__gsm8k_train_00049_47b14786__temp0.10__seed7,0.11014300071362966,1.0
qwen2p5_7b__gsm8k_train_00049_47b14786__temp0.60__seed7,0.14163090167619735,1.0
qwen2p5_7b__gsm8k_train_00049_47b14786__temp1.00__seed7,0.182324967477082,1.0
qwen2p5_7b__gsm8k_train_00050_573850e8__temp0.10__seed7,0.19172772190157758,0.8888888888888888
qwen2p5_7b__gsm8k_train_00050_573850e8__temp0.60__seed7,0.18697035277760846,
qwen2p5_7b__gsm8k_train_00050_573850e8__temp1.00__seed7,0.208196258394881,0.8888888888888888
qwen2p5_7b__gsm8k_train_00051_45d98db9__temp0.10__seed7,0.13112070287661576,1.0
qwen2p5_7b__gsm8k_train_00051_45d98db9__temp0.60__seed7,0.12905325469001516,1.0
qwen2p5_7b__gsm8k_train_00051_45d98db9__temp1.00__seed7,0.15733573405026657,0.6666666666666667
qwen2p5_7b__gsm8k_train_00052_62a46c30__temp0.10__seed7,0.36478545472125834,
qwen2p5_7b__gsm8k_train_00052_62a46c30__temp0.60__seed7,0.07351899906853042,1.0
qwen2p5_7b__gsm8k_train_00052_62a46c30__temp1.00__seed7,0.3158203470527459,
qwen2p5_7b__gsm8k_train_00053_0f2bea45__temp0.10__seed7,0.12504921262065086,1.0
qwen2p5_7b__gsm8k_train_00053_0f2bea45__temp0.60__seed7,0.13536412863201946,0.9047619047619048
qwen2p5_7b__gsm8k_train_00053_0f2bea45__temp1.00__seed7,0.11415981032222036,1.0
qwen2p5_7b__gsm8k_train_00054_2dc1e445__temp0.10__seed7,0.09682081247160876,1.0
qwen2p5_7b__gsm8k_train_00054_2dc1e445__temp0.60__seed7,0.12465982485789048,1.0
qwen2p5_7b__gsm8k_train_00054_2dc1e445__temp1.00__seed7,0.2723428846776799,
qwen2p5_7b__gsm8k_train_00055_0a51a335__temp0.10__seed7,0.4445275804994367,0.2222222222222222
qwen2p5_7b__gsm8k_train_00055_0a51a335__temp0.60__seed7,0.23823469695459845,1.0
qwen2p5_7b__gsm8k_train_00055_0a51a335__temp1.00__seed7,0.3783043055123472,
qwen2p5_7b__gsm8k_train_00056_1e4c2fc2__temp0.10__seed7,0.08563919505067924,1.0
qwen2p5_7b__gsm8k_train_00056_1e4c2fc2__temp0.60__seed7,0.1788254082877765,0.4444444444444444
qwen2p5_7b__gsm8k_train_00056_1e4c2fc2__temp1.00__seed7,0.18638824619994948,
qwen2p5_7b__gsm8k_train_00057_57b7f2d4__temp0.10__seed7,0.11945853082507378,0.9166666666666666
qwen2p5_7b__gsm8k_train_00057_57b7f2d4__temp0.60__seed7,0.2108660409525432,0.33333333333333337
qwen2p5_7b__gsm8k_train_00057_57b7f2d4__temp1.00__seed7,0.2194780690524129,0.33333333333333337
qwen2p5_7b__gsm8k_train_00058_43c88879__temp0.10__seed7,0.2618054332630808,
qwen2p5_7b__gsm8k_train_00058_43c88879__temp0.60__seed7,0.08244011624403713,1.0
qwen2p5_7b__gsm8k_train_00058_43c88879__temp1.00__seed7,0.19427429241578953,0.42857142857142855
qwen2p5_7b__gsm8k_train_00059_90db2977__temp0.10__seed7,0.3912005907979655,
qwen2p5_7b__gsm8k_train_00059_90db2977__temp0.60__seed7,0.12463886301622029,1.0
qwen2p5_7b__gsm8k_train_00059_90db2977__temp1.00__seed7,0.34735214867311004,
qwen2p5_7b__gsm8k_train_00060_9b3f9448__temp0.10__seed7,0.1921746327971411,
qwen2p5_7b__gsm8k_train_00060_9b3f9448__temp0.60__seed7,0.08884015412369954,1.0
qwen2p5_7b__gsm8k_train_00060_9b3f9448__temp1.00__seed7,0.3366640421462309,
qwen2p5_7b__gsm8k_train_00061_0e425d85__temp0.10__seed7,0.0811153500947234,1.0
qwen2p5_7b__gsm8k_train_00061_0e425d85__temp0.60__seed7,0.2588316183893264,
qwen2p5_7b__gsm8k_train_00061_0e425d85__temp1.00__seed7,0.2261408096522844,
qwen2p5_7b__gsm8k_train_00062_8f0f003e__temp0.10__seed7,0.16903435294343006,
qwen2p5_7b__gsm8k_train_00062_8f0f003e__temp0.60__seed7,0.1696925144344067,0.9047619047619049
qwen2p5_7b__gsm8k_train_00062_8f0f003e__temp1.00__seed7,0.16625285833519443,0.9375
qwen2p5_7b__gsm8k_train_00063_1418fe17__temp0.10__seed7,0.1606194387795605,
qwen2p5_7b__gsm8k_train_00063_1418fe17__temp0.60__seed7,0.16435047311785805,1.0
qwen2p5_7b__gsm8k_train_00063_1418fe17__temp1.00__seed7,0.24118264319834046,
qwen2p5_7b__gsm8k_train_00064_a2146c67__temp0.10__seed7,0.14855272656945426,1.0
qwen2p5_7b__gsm8k_train_00064_a2146c67__temp0.60__seed7,0.15166940325536188,1.0
qwen2p5_7b__gsm8k_train_00064_a2146c67__temp1.00__seed7,0.16802740174858088,
qwen2p5_7b__gsm8k_train_00065_730f674d__temp0.10__seed7,0.06889200863258169,1.0
qwen2p5_7b__gsm8k_train_00065_730f674d__temp0.60__seed7,0.235958043670573,0.625
qwen2p5_7b__gsm8k_train_00065_730f674d__temp1.00__seed7,0.2355968196318517,0.8095238095238095
qwen2p5_7b__gsm8k_train_00066_657c5999__temp0.10__seed7,0.13073367027901794,0.875
qwen2p5_7b__gsm8k_train_00066_657c5999__temp0.60__seed7,0.12723661124082447,0.8571428571428572
qwen2p5_7b__gsm8k_train_00066_657c5999__temp1.00__seed7,0.29849622553183697,0.11111111111111116
qwen2p5_7b__gsm8k_train_00067_7ae2a064__temp0.10__seed7,0.14239389654227175,1.0
qwen2p5_7b__gsm8k_train_00067_7ae2a064__temp0.60__seed7,0.3282104877297077,
qwen2p5_7b__gsm8k_train_00067_7ae2a064__temp1.00__seed7,0.16807218789213302,0.8888888888888888
qwen2p5_7b__gsm8k_train_00068_76571793__temp0.10__seed7,0.23085461889129247,
qwen2p5_7b__gsm8k_train_00068_76571793__temp0.60__seed7,0.29458796727734393,
qwen2p5_7b__gsm8k_train_00068_76571793__temp1.00__seed7,0.1344035920244811,0.7777777777777778
qwen2p5_7b__gsm8k_train_00069_d68659f7__temp0.10__seed7,0.18445267716086886,
qwen2p5_7b__gsm8k_train_00069_d68659f7__temp0.60__seed7,0.14302517159375153,1.0
qwen2p5_7b__gsm8k_train_00069_d68659f7__temp1.00__seed7,0.2107319649564226,
qwen2p5_7b__gsm8k_train_00070_71b9fc29__temp0.10__seed7,0.35888926033272583,
qwen2p5_7b__gsm8k_train_00070_71b9fc29__temp0.60__seed7,0.17735228050140403,0.8888888888888888
qwen2p5_7b__gsm8k_train_00070_71b9fc29__temp1.00__seed7,0.1339617841060971,0.8888888888888888
qwen2p5_7b__gsm8k_train_00071_c665e122__temp0.10__seed7,0.07794125887596969,1.0
qwen2p5_7b__gsm8k_train_00071_c665e122__temp0.60__seed7,0.1587340204391982,0.8571428571428571
qwen2p5_7b__gsm8k_train_00071_c665e122__temp1.00__seed7,0.20100658925662857,
qwen2p5_7b__gsm8k_train_00072_29bf6ced__temp0.10__seed7,0.16644183144443989,0.7916666666666666
qwen2p5_7b__gsm8k_train_00072_29bf6ced__temp0.60__seed7,0.11310795362039774,1.0
qwen2p5_7b__gsm8k_train_00072_29bf6ced__temp1.00__seed7,0.1727744798235589,0.8888888888888888
qwen2p5_7b__gsm8k_train_00073_bba2194d__temp0.10__seed7,0.27257957374455116,
qwen2p5_7b__gsm8k_train_00073_bba2194d__temp0.60__seed7,0.07298693653244188,1.0
qwen2p5_7b__gsm8k_train_00073_bba2194d__temp1.00__seed7,0.2773061444484033,0.2222222222222222
qwen2p5_7b__gsm8k_train_00074_f7b6c77d__temp0.10__seed7,0.12366777988906366,1.0
qwen2p5_7b__gsm8k_train_00074_f7b6c77d__temp0.60__seed7,0.15553667914421254,
qwen2p5_7b__gsm8k_train_00074_f7b6c77d__temp1.00__seed7,0.09928552863806452,1.0
qwen2p5_7b__gsm8k_train_00075_701b0438__temp0.10__seed7,0.06027300717427466,1.0
qwen2p5_7b__gsm8k_train_00075_701b0438__temp0.60__seed7,0.15484813168657144,0.8888888888888888
qwen2p5_7b__gsm8k_train_00075_701b0438__temp1.00__seed7,0.1278213193264181,0.9375
qwen2p5_7b__gsm8k_train_00076_4bc39af7__temp0.10__seed7,0.10253514801818722,1.0
qwen2p5_7b__gsm8k_train_00076_4bc39af7__temp0.60__seed7,0.1438982167372731,0.875
qwen2p5_7b__gsm8k_train_00076_4bc39af7__temp1.00__seed7,0.1772397250993254,1.0
qwen2p5_7b__gsm8k_train_00077_ef228274__temp0.10__seed7,0.3236489400270458,
qwen2p5_7b__gsm8k_train_00077_ef228274__temp0.60__seed7,0.1318125821308583,
qwen2p5_7b__gsm8k_train_00077_ef228274__temp1.00__seed7,0.13845221877356784,1.0
qwen2p5_7b__gsm8k_train_00078_8202f885__temp0.10__seed7,0.2141225548961073,0.8888888888888888
qwen2p5_7b__gsm8k_train_00078_8202f885__temp0.60__seed7,0.16247095613101933,0.8888888888888888
qwen2p5_7b__gsm8k_train_00078_8202f885__temp1.00__seed7,0.26102450876492495,0.875
qwen2p5_7b__gsm8k_train_00079_02bbd64d__temp0.10__seed7,0.2405812926873478,1.0
qwen2p5_7b__gsm8k_train_00079_02bbd64d__temp0.60__seed7,0.14192344122337716,1.0
qwen2p5_7b__gsm8k_train_00079_02bbd64d__temp1.00__seed7,0.09216062192521585,1.0
qwen2p5_7b__gsm8k_train_00080_9c0e3ea5__temp0.10__seed7,0.13224850425289836,1.0
qwen2p5_7b__gsm8k_train_00080_9c0e3ea5__temp0.60__seed7,0.25674914908189755,
qwen2p5_7b__gsm8k_train_00080_9c0e3ea5__temp1.00__seed7,0.14428628667868976,0.9375
qwen2p5_7b__gsm8k_train_00081_0f393056__temp0.10__seed7,0.30264139631625087,0.125
qwen2p5_7b__gsm8k_train_00081_0f393056__temp0.60__seed7,0.22252858468209963,
qwen2p5_7b__gsm8k_train_00081_0f393056__temp1.00__seed7,0.2803840992763077,0.375
qwen2p5_7b__gsm8k_train_00082_3bc88e6c__temp0.10__seed7,0.14329444112999373,1.0
qwen2p5_7b__gsm8k_train_00082_3bc88e6c__temp0.60__seed7,0.11702191332071424,1.0
qwen2p5_7b__gsm8k_train_00082_3bc88e6c__temp1.00__seed7,0.1427101220075903,0.9375
qwen2p5_7b__gsm8k_train_00083_51275bdc__temp0.10__seed7,0.07888778625247321,1.0
qwen2p5_7b__gsm8k_train_00083_51275bdc__temp0.60__seed7,0.165357681564406,0.8888888888888888
qwen2p5_7b__gsm8k_train_00083_51275bdc__temp1.00__seed7,0.14988878155275911,0.9375
qwen2p5_7b__gsm8k_train_00084_3f815691__temp0.10__seed7,0.13514092340277623,1.0
qwen2p5_7b__gsm8k_train_00084_3f815691__temp0.60__seed7,0.0804877778722842,1.0
qwen2p5_7b__gsm8k_train_00084_3f815691__temp1.00__seed7,0.21338831475414918,1.0
qwen2p5_7b__gsm8k_train_00085_a89e3367__temp0.10__seed7,0.3446998235323272,
qwen2p5_7b__gsm8k_train_00085_a89e3367__temp0.60__seed7,0.3280780214764737,
qwen2p5_7b__gsm8k_train_00085_a89e3367__temp1.00__seed7,0.19489095087825223,
qwen2p5_7b__gsm8k_train_00086_af406602__temp0.10__seed7,0.16261127199241537,0.8888888888888888
qwen2p5_7b__gsm8k_train_00086_af406602__temp0.60__seed7,0.1474474143760985,0.875
qwen2p5_7b__gsm8k_train_00086_af406602__temp1.00__seed7,0.2740072571864212,
qwen2p5_7b__gsm8k_train_00087_c84aacb9__temp0.10__seed7,0.43338040865092226,
qwen2p5_7b__gsm8k_train_00087_c84aacb9__temp0.60__seed7,0.09729040080495195,1.0
qwen2p5_7b__gsm8k_train_00087_c84aacb9__temp1.00__seed7,0.09807882013847866,1.0
qwen2p5_7b__gsm8k_train_00088_f1f3640a__temp0.10__seed7,0.1451786174131465,
qwen2p5_7b__gsm8k_train_00088_f1f3640a__temp0.60__seed7,0.30967884318987443,
qwen2p5_7b__gsm8k_train_00088_f1f3640a__temp1.00__seed7,0.16151323813943827,1.0
qwen2p5_7b__gsm8k_train_00089_2aacad9b__temp0.10__seed7,0.13508977197534083,0.9583333333333334
qwen2p5_7b__gsm8k_train_00089_2aacad9b__temp0.60__seed7,0.1177065838547997,0.9583333333333334
qwen2p5_7b__gsm8k_train_00089_2aacad9b__temp1.00__seed7,0.2161011500996913,0.6666666666666666
qwen2p5_7b__gsm8k_train_00090_29b27436__temp0.10__seed7,0.11660789508334268,
qwen2p5_7b__gsm8k_train_00090_29b27436__temp0.60__seed7,0.16168632885901374,
qwen2p5_7b__gsm8k_train_00090_29b27436__temp1.00__seed7,0.20460391622017404,
qwen2p5_7b__gsm8k_train_00091_448c3a36__temp0.10__seed7,0.12818238773928328,0.9375
qwen2p5_7b__gsm8k_train_00091_448c3a36__temp0.60__seed7,0.06920453680687565,1.0
qwen2p5_7b__gsm8k_train_00091_448c3a36__temp1.00__seed7,0.08856099598947345,1.0
qwen2p5_7b__gsm8k_train_00092_223e8435__temp0.10__seed7,0.20032648204597797,0.9166666666666667
